ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier,ProductURL,AffiliateLink
B082KP8Y6C,Genuine Leather Briefcase Mens Convertible Briefcase for 12.9 inch Laptop Messenger Bag Shoulder Satchel Crossbody Bag Handbag Durable Sack for Travel Business Working Daily Black,47.99,https://m.media-amazon.com/images/I/711RzRpQBSL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/FANDARE-Briefcase-Convertible-Messenger-Crossbody/dp/B082KP8Y6C/ref=sr_1_244?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-244,https://amzn.to/3XTgX3a
B0C3J1RHPZ,"Camden' Leather Rucksack Vintage Casual Daypack Backpack with 13.3' Laptop Compartment Work Bag for Women and Men Genuine Leather, Colour:Black",104.90,https://m.media-amazon.com/images/I/81Bcw53kanL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/STILORD-Leather-Rucksack-Backpack-Compartment/dp/B0C3J1RHPZ/ref=sr_1_246?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-246,https://amzn.to/3XPPH5P
B07TJJFTWR,"Stella' Vintage Handbag Leather Small Women Cross-Body Purse Ladies Shoulder Bag Tote Satchel Top Zip for iPad Genuine Leather, Colour:Black",59.90,https://m.media-amazon.com/images/I/81XrvKtt2YL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/STILORD-Vintage-Handbag-Cross-Body-Shoulder/dp/B07TJJFTWR/ref=sr_1_250?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-250,https://amzn.to/3XPUfJu
B07HQX75ZV,Zurich I Large Leather Wallet for Men with RFID Protection I Classic Genuine Leather Design I Bifold Purse with Coin Pocket I Black Brown Vintage,22.99,https://m.media-amazon.com/images/I/71MkswKKlSL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/DONBOLSO%C2%AE-Wallet-Z%C3%BCrich-Leather-Mens/dp/B07HQX75ZV/ref=sr_1_252?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-252,https://amzn.to/4etGXaY
B07GP64HZ6,"Men's Small Shoulder Bag, Genuine Leather Bag, Retro lightweight Cross Body Everyday Satchel Bag for Business Casual Sport Hiking Travel, Black, 2T, Vintage",33.07,https://m.media-amazon.com/images/I/71JeXHLpDfL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/BULLCAPTAIN-Shoulder-Lightweight-Everyday-Business/dp/B07GP64HZ6/ref=sr_1_253?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-253,https://amzn.to/4exq5QQ
B0BYSCFQ76,"Handbag Ladies Handbag Imitation Pu Leather Shoulder Bag Shopping Travel Bag Large Capacity Genuine Leather Women'S Bag-Black,35X13X28Cm",28.88,https://m.media-amazon.com/images/I/41NpnUDxVIL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/HIHELO-Imitation-Shoulder-Bag-Black-35X13X28Cm/dp/B0BYSCFQ76/ref=sr_1_255?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-255,https://amzn.to/3XSDTQq
B076FDZVFR,Designer Wallets Mens | RFID Blocking Slim Leather Wallet for Men| Top Grain Genuine Leather | Gents Wallet Purse with Gift Box #M60 (Black/Tan),24.99,https://m.media-amazon.com/images/I/61Lo7dwkwcL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/MORUCHA-Genuine-BLOCKING-Capacity-Designed/dp/B076FDZVFR/ref=sr_1_256?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-256,https://amzn.to/3XVf9XO
B09JGTJWKW,"Brooks' Leather Belt Purse Chest Pouch for Phone Crossbody Bag Leather Phone Bag Sling Bag Travel Bumbag Genuine Vintage Leather, Colour:Black",44.90,https://m.media-amazon.com/images/I/81656-HaClL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/STILORD-Leather-Crossbody-Genuine-Vintage/dp/B09JGTJWKW/ref=sr_1_261?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-261,https://amzn.to/4gyxukw
B003PJICQM,"Genuine Traditional All Soft Leather Bum Bag with 6 Zips, Black",9.99,https://m.media-amazon.com/images/I/61JjCzU5DvL._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/Lorenz-Genuine-Traditional-Leather-Black/dp/B003PJICQM/ref=sr_1_262?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-262,https://amzn.to/4gxPKKK
B078567HN9,"Genuine Leather Fanny Pack/Waist Bag/Organizer with Adjustable Belt, Multiple Pockets Waist Pack, Black-877 Large, L",23.99,https://m.media-amazon.com/images/I/61E7wUg937L._AC_UL320_.jpg,accessories,2024-09-21 19:09:49.077187,27ba3c50-a2a1-4970-95c7-434c382c9eb5,Amazon,https://www.amazon.co.uk/ZZNICK-Genuine-Organizer-Adjustable-Multiple/dp/B078567HN9/ref=sr_1_263?dib=eyJ2IjoiMSJ9.vDcmtKji8ZOMzWKLZkhG-FeStxdRQQKtmdGUwnk8V_olcNENgCnDbkfRK3xFgiwliNyX2FWHnw3yYCTGfBygij14MrEOMYolNYnZ67TyKYcs8Lm5ouKJqQp2YFTcY0vTxkBNYoUTrAUNBv0mNlI3rpQS4p4LEbhNQ1F6P_BHoyj2pKaLAC0HzkHTnwiSe0eID9OfCcq6HXQJNbw2lAJ3k5Ir0EIbKcy6i9fQeiHwMx9SaOvqxsmrKl-x8kKDJYi8nUu4kcA9JuhjbX8pfs1tK8QX78p1y0Hx9pA0E1GMx5o.DEEwMiTWu9HqEJrpHfkRE8TtLHUyrsblTSjTK3QomFc&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1726942220&sr=8-263,https://amzn.to/4gJNRuO
