ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier,ProductURL,AffiliateLink
B0C1GNTJM6,Vintage Sling Bag Genuine Leather Chest Crossbody Bag Cover Pack Hiking Small Rucksack Waterproof Shoulder Bag Sling Backpack for Business Travel Hiking Bicycle Sport Gym Pack Black,42.99,https://m.media-amazon.com/images/I/61FiK4+sY4L._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/FANDARE-Crossbody-Rucksack-Waterproof-Shoulder/dp/B0C1GNTJM6/ref=sr_1_89?dib=eyJ2IjoiMSJ9.tBajh8qH4gpmlwgfq5tC-F5uWMUig5lQy4t4XjRG5W1xuWrFLk99aJqwoG2mxsFmBbLpKvcCo8jN1FOZbxGvUBkKelweBs317uiWv2v5Bb_ai86dMeAL4mbs-0MLAxS7Vv1rWDE6kW01fkh3NKUhvGVmY9XaCfkaTUYhRk-cXFGxqt_C2p-jOcGX746jMx7lZsBNMUZLWPa3tvrnsuLsEOXAtj3ZClDWMNA2lJQx1HOTNoxusDU9HwUC0Or0ugk0LTKylXyzUb8jZwd152nlqRE0qiC9sf99wPn_bZ4gQqQ.NLa0dyHy5RM2ZFKKxAosHTDPKh2zIBu6vUZ6zxGbMwo&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878552&sr=8-89,https://amzn.to/3YYr8Vi
B00UVSFR1S,Mens Ladies Large Genuine Leather Travel Overnight Wash Gym Toiletry Cosmetic Shaving Bag with Carry Handle 3530 (Black),20.00,https://m.media-amazon.com/images/I/81HlczeYEoL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/RAS-WALLETS-Overnight-Toiletry-3530/dp/B00UVSFR1S/ref=sr_1_91?dib=eyJ2IjoiMSJ9.tBajh8qH4gpmlwgfq5tC-F5uWMUig5lQy4t4XjRG5W1xuWrFLk99aJqwoG2mxsFmBbLpKvcCo8jN1FOZbxGvUBkKelweBs317uiWv2v5Bb_ai86dMeAL4mbs-0MLAxS7Vv1rWDE6kW01fkh3NKUhvGVmY9XaCfkaTUYhRk-cXFGxqt_C2p-jOcGX746jMx7lZsBNMUZLWPa3tvrnsuLsEOXAtj3ZClDWMNA2lJQx1HOTNoxusDU9HwUC0Or0ugk0LTKylXyzUb8jZwd152nlqRE0qiC9sf99wPn_bZ4gQqQ.NLa0dyHy5RM2ZFKKxAosHTDPKh2zIBu6vUZ6zxGbMwo&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878552&sr=8-91,https://amzn.to/3yY5w0y
B07BMS1CKL,Genuine Leather Makeup Bag Cosmetic Pouch Travel Organizer Toiletry Clutch (Black),26.99,https://m.media-amazon.com/images/I/71wTTWakvSL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/Otto-Angelino-Cosmetic-Organizer-Toiletry/dp/B07BMS1CKL/ref=sr_1_96?dib=eyJ2IjoiMSJ9.tBajh8qH4gpmlwgfq5tC-F5uWMUig5lQy4t4XjRG5W1xuWrFLk99aJqwoG2mxsFmBbLpKvcCo8jN1FOZbxGvUBkKelweBs317uiWv2v5Bb_ai86dMeAL4mbs-0MLAxS7Vv1rWDE6kW01fkh3NKUhvGVmY9XaCfkaTUYhRk-cXFGxqt_C2p-jOcGX746jMx7lZsBNMUZLWPa3tvrnsuLsEOXAtj3ZClDWMNA2lJQx1HOTNoxusDU9HwUC0Or0ugk0LTKylXyzUb8jZwd152nlqRE0qiC9sf99wPn_bZ4gQqQ.NLa0dyHy5RM2ZFKKxAosHTDPKh2zIBu6vUZ6zxGbMwo&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878552&sr=8-96,https://amzn.to/3MoFuXt
B0B8HXW9JW,Mens Womens Genuine Leather Hanging Travel Overnight Wash Gym Toiletry Shaving Cosmatic Case Bag 3540 (Black),15.99,https://m.media-amazon.com/images/I/71JymmpCRLL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/RAS-WALLETS-Overnight-Toiletry-3540/dp/B0B8HXW9JW/ref=sr_1_98?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-98,https://amzn.to/4cMSv81
B0C143P48T,Retro Sling Bag Genuine Leather Chest Crossbody Bag Hiking Cover Pack Rucksack Waterproof Shoulder Bag Sling Backpack for Business Travel Hiking Bicycle Sport Gym Pack Black,37.99,https://m.media-amazon.com/images/I/61dpuNeNM-L._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/FANDARE-Crossbody-Rucksack-Waterproof-Shoulder/dp/B0C143P48T/ref=sr_1_100?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-100,https://amzn.to/3XmQTNM
B08W28B6PF,Black Leather Laptop Bag - 13 inch Leather Laptop Case with Shoulder & Trolley Strap - Genuine Leather Briefcase - Satchel Messenger Bag - Handmade Full Grain Bag Made in Italy,212.00,https://m.media-amazon.com/images/I/81heoRH9FBL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/Leather-Laptop-Grain-Briefcase-Satchel/dp/B08W28B6PF/ref=sr_1_101?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-101,https://amzn.to/4dDgY0X
B07KT8CPN7,Deluxe Genuine Black Leather Mens Toiletry Wash bag 2 Zip compartments and side pocket,29.00,https://m.media-amazon.com/images/I/81QwyXZPW-L._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/Deluxe-Genuine-Black-Leather-Washbag/dp/B07KT8CPN7/ref=sr_1_111?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-111,https://amzn.to/3yN7VLH
B08FJ4MLCT,Men's Genuine Leather Clutch Bag Double Zipper Purse 4 Interlayer Zip-Around Wallet (Black),23.99,https://m.media-amazon.com/images/I/61LL++dryiL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/Genuine-Leather-Clutch-Interlayer-Zip-Around/dp/B08FJ4MLCT/ref=sr_1_119?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-119,https://amzn.to/3AFKBjs
B0D22NPP5N,"Leather Toiletry Bag for Men - Best Gift for Men - Premium Genuine Leather Dopp Kit Shaving Kit Organizer Travel Kit Pouch Bag for Men - Large Size, Black, Toiletry Bag for Men",39.54,https://m.media-amazon.com/images/I/715NfGwowOL._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/HLC-Leather-Toiletry-Bag-Men/dp/B0D22NPP5N/ref=sr_1_123?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-123,https://amzn.to/3Z1aJiQ
B0711SYRWR,"Genuine Leather Wallet,Mens Secretary Long Cltch,Zipper Wallet Purse with 12 Card Slots (Black)",24.99,https://m.media-amazon.com/images/I/71OxzIGW94L._AC_UL320_.jpg,accessories,2024-08-28 21:55:44.548905,8e64dbdf-cd85-4c2c-9f8a-c1429064a93d,Amazon,https://www.amazon.co.uk/Contacts-Leather-Bifold-Holder-Wallet/dp/B0711SYRWR/ref=sr_1_129?dib=eyJ2IjoiMSJ9.zj2_VgFqZBBxNMpIs7l6kNR6eGeLOfQ-OnlKZTpDEp5tFt43wPgCswMMR_A4Jo7vV08vouuvdwFTHvSnDYFU60z2NBQuX-7Qthdf1bI_0dkSRfU4Zt8LcLgU1cwO67044G_hdvTqIl1Cq5mG8uSVUb0rRogtVgZILaidE9k7emgfM59LtLdwyPbzRgPCQ6j74daAZOY4rKEyrQGG3El_E0lQcZrhhtK0UXnDd4WZRlcOfFqc-yN3tjWdNCLwPfboo8Ja8IHF36ls0qMZvti-qF0_s_pWT0mfxEmBvW2WV0Q.hGnoRF8vzCAdC2KjBZSbsU1LgXd1WFjdP0DkRrSBCwY&dib_tag=se&keywords=mens+black+genuine+leather+bag&qid=1724878557&sr=8-129,https://amzn.to/472OivN
