ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier
205186259,ASOS DESIGN chelsea boot in black leather,£54.00,images.asos-media.com/products/asos-design-chelsea-boot-in-black-leather/205186259-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205316023,Dr Martens 101 Bex 6 eye boots in black smooth leather,£180.00,images.asos-media.com/products/dr-martens-101-bex-6-eye-boots-in-black-smooth-leather/205316023-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998797,Thomas Crick lucas loafer formal leather slip-on shoes in black,£34.99,images.asos-media.com/products/thomas-crick-lucas-loafer-formal-leather-slip-on-shoes-in-black/205998797-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205316000,Dr Martens 1461 Bex 3 eye shoes in black smooth leather,£160.00,images.asos-media.com/products/dr-martens-1461-bex-3-eye-shoes-in-black-smooth-leather/205316000-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998756,Thomas Crick nesser brogue lace-up leather ankle boots in black,£44.99,images.asos-media.com/products/thomas-crick-nesser-brogue-lace-up-leather-ankle-boots-in-black/205998756-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998927,Thomas Crick gamble velvet loafers slip on leather shoes in black,£29.99,images.asos-media.com/products/thomas-crick-gamble-velvet-loafers-slip-on-leather-shoes-in-black/205998927-1-velvetblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998847,Thomas Crick frankie formal patent leather loafer shoe in patent black,£29.99,images.asos-media.com/products/thomas-crick-frankie-formal-patent-leather-loafer-shoe-in-patent-black/205998847-1-patentblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205899247,Off The Hook jax lace up leather boots in black,£39.99,images.asos-media.com/products/off-the-hook-jax-lace-up-leather-boots-in-black/205899247-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205315910,Dr Martens Adrian Bex loafers in black leather,£170.00,images.asos-media.com/products/dr-martens-adrian-bex-loafers-in-black-leather/205315910-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205323089,Dr Martens Church quad 5 eye boots in black vintage smooth leather,£190.00,images.asos-media.com/products/dr-martens-church-quad-5-eye-boots-in-black-vintage-smooth-leather/205323089-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205979614,Converse Chuck 70 leather trainers in black,£80.00,images.asos-media.com/products/converse-chuck-70-leather-trainers-in-black/205979614-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
206328126,Thomas Crick fetz twin strap monk formal leather shoe in black,£34.99,images.asos-media.com/products/thomas-crick-fetz-twin-strap-monk-formal-leather-shoe-in-black/206328126-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205899326,Off The Hook Off the hook men's 'asher' lace up hiking leather boots in black,£39.99,images.asos-media.com/products/off-the-hook-off-the-hook-mens-asher-lace-up-hiking-leather-boots-in-black/205899326-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205899302,Off The Hook clancy lace up derby leather boots in black,£39.99,images.asos-media.com/products/off-the-hook-clancy-lace-up-derby-leather-boots-in-black/205899302-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
202004355,ASOS DESIGN heeled chelsea boots with angled toe in black leather,£78.00,images.asos-media.com/products/asos-design-heeled-chelsea-boots-with-angled-toe-in-black-leather/202004355-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205315999,Dr Martens 1461 Quad 3 eye shoes in black smooth leather,£170.00,images.asos-media.com/products/dr-martens-1461-quad-3-eye-shoes-in-black-smooth-leather/205315999-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998812,Thomas Crick dekker hiker style casual leather boots in black,£44.99,images.asos-media.com/products/thomas-crick-dekker-hiker-style-casual-leather-boots-in-black/205998812-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205425456,Calvin Klein Jeans leather low commuter boots in black,£170.00,images.asos-media.com/products/calvin-klein-jeans-leather-low-commuter-boots-in-black/205425456-1-tripleblack,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
